"military_annual_salary","years_of_service","rank_level","rank_category_binary","branch_army","branch_navy","skill_ordinal","civilian_salary_multiple","experience_level"
43884,4,4,1,0,1,2,1.51649804028803,"Mid"
43884,4,4,1,0,0,2,1.51649804028803,"Mid"
43884,4,4,1,1,0,5,1.51649804028803,"Mid"
43884,4,4,1,1,0,5,1.51649804028803,"Mid"
43884,4,4,1,0,1,5,1.51649804028803,"Mid"
43884,4,4,1,0,1,5,1.51649804028803,"Mid"
43884,4,4,1,0,0,5,1.51649804028803,"Mid"
43884,4,4,1,1,0,4,1.51649804028803,"Mid"
43884,4,4,1,0,1,4,1.51649804028803,"Mid"
43884,4,4,1,0,1,4,1.51649804028803,"Mid"
43884,4,4,1,0,0,4,1.51649804028803,"Mid"
43884,4,4,1,0,1,6,1.51649804028803,"Mid"
43884,4,4,1,1,0,3,1.51649804028803,"Mid"
43884,4,4,1,1,0,3,1.51649804028803,"Mid"
43884,4,4,1,0,1,3,1.51649804028803,"Mid"
43884,4,4,1,0,0,3,1.51649804028803,"Mid"
43884,4,4,1,1,0,6,1.51649804028803,"Mid"
43884,4,4,1,1,0,1,1.51649804028803,"Mid"
43884,4,4,1,0,1,1,1.51649804028803,"Mid"
43884,4,4,1,0,0,1,1.51649804028803,"Mid"
45720,6,4,1,1,0,6,1.45559930008749,"Mid"
45720,6,4,1,0,1,6,1.45559930008749,"Mid"
45720,6,4,1,1,0,2,1.45559930008749,"Mid"
45720,6,4,1,0,1,2,1.45559930008749,"Mid"
45720,6,4,1,0,1,2,1.45559930008749,"Mid"
45720,6,4,1,0,0,2,1.45559930008749,"Mid"
45720,6,4,1,1,0,5,1.45559930008749,"Mid"
45720,6,4,1,0,1,5,1.45559930008749,"Mid"
45720,6,4,1,0,1,5,1.45559930008749,"Mid"
45720,6,4,1,0,0,5,1.45559930008749,"Mid"
45720,6,4,1,1,0,4,1.45559930008749,"Mid"
45720,6,4,1,1,0,2,1.45559930008749,"Mid"
45720,6,4,1,0,1,4,1.45559930008749,"Mid"
45720,6,4,1,1,0,6,1.45559930008749,"Mid"
45720,6,4,1,1,0,6,1.45559930008749,"Mid"
45720,6,4,1,0,1,6,1.45559930008749,"Mid"
45720,6,4,1,0,1,6,1.45559930008749,"Mid"
45720,6,4,1,0,0,6,1.45559930008749,"Mid"
45720,6,4,1,1,0,3,1.45559930008749,"Mid"
45720,6,4,1,1,0,3,1.45559930008749,"Mid"
45720,6,4,1,0,1,3,1.45559930008749,"Mid"
45720,6,4,1,0,0,3,1.45559930008749,"Mid"
45720,6,4,1,0,1,6,1.45559930008749,"Mid"
45720,6,4,1,0,0,6,1.45559930008749,"Mid"
45720,6,4,1,1,0,1,1.45559930008749,"Mid"
45720,6,4,1,0,1,1,1.45559930008749,"Mid"
45720,6,4,1,0,0,1,1.45559930008749,"Mid"
47880,8,4,1,1,0,6,1.38993316624896,"Mid"
47880,8,4,1,0,1,6,1.38993316624896,"Mid"
47880,8,4,1,0,0,6,1.38993316624896,"Mid"
47880,8,4,1,1,0,2,1.38993316624896,"Mid"
47880,8,4,1,0,1,2,1.38993316624896,"Mid"
47880,8,4,1,0,1,2,1.38993316624896,"Mid"
47880,8,4,1,0,0,2,1.38993316624896,"Mid"
47880,8,4,1,1,0,5,1.38993316624896,"Mid"
47880,8,4,1,1,0,5,1.38993316624896,"Mid"
47880,8,4,1,0,1,5,1.38993316624896,"Mid"
47880,8,4,1,0,1,5,1.38993316624896,"Mid"
47880,8,4,1,0,0,5,1.38993316624896,"Mid"
47880,8,4,1,1,0,2,1.38993316624896,"Mid"
47880,8,4,1,0,1,4,1.38993316624896,"Mid"
47880,8,4,1,0,0,4,1.38993316624896,"Mid"
47880,8,4,1,1,0,6,1.38993316624896,"Mid"
47880,8,4,1,1,0,6,1.38993316624896,"Mid"
47880,8,4,1,0,1,6,1.38993316624896,"Mid"
47880,8,4,1,0,1,6,1.38993316624896,"Mid"
47880,8,4,1,0,0,6,1.38993316624896,"Mid"
47880,8,4,1,1,0,3,1.38993316624896,"Mid"
47880,8,4,1,1,0,3,1.38993316624896,"Mid"
47880,8,4,1,0,1,3,1.38993316624896,"Mid"
47880,8,4,1,0,1,3,1.38993316624896,"Mid"
47880,8,4,1,0,0,3,1.38993316624896,"Mid"
47880,8,4,1,1,0,6,1.38993316624896,"Mid"
47880,8,4,1,0,0,6,1.38993316624896,"Mid"
47880,8,4,1,0,1,1,1.38993316624896,"Mid"
47880,8,4,1,0,0,1,1.38993316624896,"Mid"
50652,10,4,1,1,0,6,1.31386717207613,"Mid"
50652,10,4,1,1,0,6,1.31386717207613,"Mid"
50652,10,4,1,0,1,6,1.31386717207613,"Mid"
50652,10,4,1,0,0,6,1.31386717207613,"Mid"
50652,10,4,1,0,0,6,1.31386717207613,"Mid"
50652,10,4,1,1,0,2,1.31386717207613,"Mid"
50652,10,4,1,1,0,2,1.31386717207613,"Mid"
50652,10,4,1,0,1,2,1.31386717207613,"Mid"
50652,10,4,1,0,1,2,1.31386717207613,"Mid"
50652,10,4,1,0,0,2,1.31386717207613,"Mid"
50652,10,4,1,1,0,5,1.31386717207613,"Mid"
50652,10,4,1,1,0,5,1.31386717207613,"Mid"
50652,10,4,1,0,1,5,1.31386717207613,"Mid"
50652,10,4,1,0,0,5,1.31386717207613,"Mid"
50652,10,4,1,1,0,4,1.31386717207613,"Mid"
50652,10,4,1,1,0,2,1.31386717207613,"Mid"
50652,10,4,1,1,0,6,1.31386717207613,"Mid"
50652,10,4,1,1,0,6,1.31386717207613,"Mid"
50652,10,4,1,0,1,6,1.31386717207613,"Mid"
50652,10,4,1,0,1,6,1.31386717207613,"Mid"
50652,10,4,1,0,0,6,1.31386717207613,"Mid"
50652,10,4,1,1,0,3,1.31386717207613,"Mid"
50652,10,4,1,0,1,3,1.31386717207613,"Mid"
50652,10,4,1,0,1,3,1.31386717207613,"Mid"
50652,10,4,1,0,0,3,1.31386717207613,"Mid"
50652,10,4,1,1,0,6,1.31386717207613,"Mid"
50652,10,4,1,0,1,6,1.31386717207613,"Mid"
50652,10,4,1,0,0,6,1.31386717207613,"Mid"
50652,10,4,1,1,0,1,1.31386717207613,"Mid"
47784,2,4,1,0,1,6,1.3927255985267,"Entry"
47784,2,4,1,0,0,6,1.3927255985267,"Entry"
47784,2,4,1,0,0,6,1.3927255985267,"Entry"
47784,2,4,1,1,0,2,1.3927255985267,"Entry"
47784,2,4,1,0,1,2,1.3927255985267,"Entry"
47784,2,4,1,0,0,2,1.3927255985267,"Entry"
47784,2,4,1,1,0,5,1.3927255985267,"Entry"
47784,2,4,1,0,1,5,1.3927255985267,"Entry"
47784,2,4,1,0,0,5,1.3927255985267,"Entry"
47784,2,4,1,0,1,4,1.3927255985267,"Entry"
47784,2,4,1,0,1,4,1.3927255985267,"Entry"
47784,2,4,1,0,0,4,1.3927255985267,"Entry"
47784,2,4,1,1,0,6,1.3927255985267,"Entry"
47784,2,4,1,0,1,6,1.3927255985267,"Entry"
47784,2,4,1,0,1,6,1.3927255985267,"Entry"
47784,2,4,1,1,0,3,1.3927255985267,"Entry"
47784,2,4,1,1,0,3,1.3927255985267,"Entry"
47784,2,4,1,0,1,3,1.3927255985267,"Entry"
47784,2,4,1,0,0,3,1.3927255985267,"Entry"
47784,2,4,1,1,0,6,1.3927255985267,"Entry"
47784,2,4,1,0,0,6,1.3927255985267,"Entry"
47784,2,4,1,1,0,1,1.3927255985267,"Entry"
47784,2,4,1,0,1,1,1.3927255985267,"Entry"
47784,2,4,1,0,0,1,1.3927255985267,"Entry"
51120,4,4,1,1,0,6,1.30183881064163,"Mid"
51120,4,4,1,0,1,6,1.30183881064163,"Mid"
51120,4,4,1,0,0,6,1.30183881064163,"Mid"
51120,4,4,1,0,0,6,1.30183881064163,"Mid"
51120,4,4,1,1,0,2,1.30183881064163,"Mid"
51120,4,4,1,1,0,2,1.30183881064163,"Mid"
51120,4,4,1,0,1,2,1.30183881064163,"Mid"
51120,4,4,1,0,1,2,1.30183881064163,"Mid"
51120,4,4,1,0,0,2,1.30183881064163,"Mid"
51120,4,4,1,1,0,5,1.30183881064163,"Mid"
51120,4,4,1,1,0,5,1.30183881064163,"Mid"
51120,4,4,1,0,1,5,1.30183881064163,"Mid"
51120,4,4,1,0,0,5,1.30183881064163,"Mid"
51120,4,4,1,1,0,4,1.30183881064163,"Mid"
51120,4,4,1,1,0,2,1.30183881064163,"Mid"
51120,4,4,1,0,1,4,1.30183881064163,"Mid"
51120,4,4,1,0,1,4,1.30183881064163,"Mid"
51120,4,4,1,0,0,4,1.30183881064163,"Mid"
51120,4,4,1,1,0,6,1.30183881064163,"Mid"
51120,4,4,1,1,0,6,1.30183881064163,"Mid"
51120,4,4,1,0,1,6,1.30183881064163,"Mid"
51120,4,4,1,0,1,6,1.30183881064163,"Mid"
51120,4,4,1,1,0,3,1.30183881064163,"Mid"
51120,4,4,1,0,1,3,1.30183881064163,"Mid"
51120,4,4,1,0,0,3,1.30183881064163,"Mid"
51120,4,4,1,1,0,6,1.30183881064163,"Mid"
51120,4,4,1,0,1,6,1.30183881064163,"Mid"
51120,4,4,1,0,0,6,1.30183881064163,"Mid"
51120,4,4,1,1,0,1,1.30183881064163,"Mid"
51120,4,4,1,0,1,1,1.30183881064163,"Mid"
53316,6,4,1,0,1,6,1.24821817090554,"Mid"
53316,6,4,1,0,0,6,1.24821817090554,"Mid"
53316,6,4,1,1,0,2,1.24821817090554,"Mid"
53316,6,4,1,0,1,2,1.24821817090554,"Mid"
53316,6,4,1,0,1,2,1.24821817090554,"Mid"
53316,6,4,1,0,0,2,1.24821817090554,"Mid"
53316,6,4,1,1,0,5,1.24821817090554,"Mid"
53316,6,4,1,1,0,5,1.24821817090554,"Mid"
53316,6,4,1,0,1,5,1.24821817090554,"Mid"
53316,6,4,1,0,1,5,1.24821817090554,"Mid"
53316,6,4,1,0,0,5,1.24821817090554,"Mid"
53316,6,4,1,1,0,4,1.24821817090554,"Mid"
53316,6,4,1,1,0,2,1.24821817090554,"Mid"
53316,6,4,1,0,1,4,1.24821817090554,"Mid"
53316,6,4,1,0,1,4,1.24821817090554,"Mid"
53316,6,4,1,0,0,4,1.24821817090554,"Mid"
53316,6,4,1,1,0,6,1.24821817090554,"Mid"
53316,6,4,1,1,0,6,1.24821817090554,"Mid"
53316,6,4,1,0,1,6,1.24821817090554,"Mid"
53316,6,4,1,0,1,6,1.24821817090554,"Mid"
53316,6,4,1,1,0,3,1.24821817090554,"Mid"
53316,6,4,1,0,1,3,1.24821817090554,"Mid"
53316,6,4,1,0,1,3,1.24821817090554,"Mid"
53316,6,4,1,0,0,3,1.24821817090554,"Mid"
53316,6,4,1,1,0,6,1.24821817090554,"Mid"
53316,6,4,1,0,1,6,1.24821817090554,"Mid"
53316,6,4,1,1,0,1,1.24821817090554,"Mid"
53316,6,4,1,0,1,1,1.24821817090554,"Mid"
55728,8,4,1,1,0,6,1.19419322423198,"Mid"
55728,8,4,1,1,0,6,1.19419322423198,"Mid"
55728,8,4,1,0,1,6,1.19419322423198,"Mid"
55728,8,4,1,0,0,6,1.19419322423198,"Mid"
55728,8,4,1,0,0,6,1.19419322423198,"Mid"
55728,8,4,1,1,0,2,1.19419322423198,"Mid"
55728,8,4,1,0,1,2,1.19419322423198,"Mid"
55728,8,4,1,0,1,2,1.19419322423198,"Mid"
55728,8,4,1,0,0,2,1.19419322423198,"Mid"
55728,8,4,1,1,0,5,1.19419322423198,"Mid"
55728,8,4,1,0,1,5,1.19419322423198,"Mid"
55728,8,4,1,0,1,5,1.19419322423198,"Mid"
55728,8,4,1,0,0,5,1.19419322423198,"Mid"
55728,8,4,1,1,0,2,1.19419322423198,"Mid"
55728,8,4,1,0,1,4,1.19419322423198,"Mid"
55728,8,4,1,0,1,4,1.19419322423198,"Mid"
55728,8,4,1,0,0,4,1.19419322423198,"Mid"
55728,8,4,1,1,0,6,1.19419322423198,"Mid"
55728,8,4,1,1,0,6,1.19419322423198,"Mid"
55728,8,4,1,0,1,6,1.19419322423198,"Mid"
55728,8,4,1,0,1,6,1.19419322423198,"Mid"
55728,8,4,1,1,0,3,1.19419322423198,"Mid"
55728,8,4,1,1,0,3,1.19419322423198,"Mid"
55728,8,4,1,0,1,3,1.19419322423198,"Mid"
55728,8,4,1,0,1,3,1.19419322423198,"Mid"
55728,8,4,1,0,0,3,1.19419322423198,"Mid"
55728,8,4,1,0,1,6,1.19419322423198,"Mid"
55728,8,4,1,1,0,1,1.19419322423198,"Mid"
55728,8,4,1,0,1,1,1.19419322423198,"Mid"
55728,8,4,1,0,0,1,1.19419322423198,"Mid"
58896,10,4,1,1,0,6,1.12995789187721,"Mid"
58896,10,4,1,1,0,6,1.12995789187721,"Mid"
58896,10,4,1,0,0,6,1.12995789187721,"Mid"
58896,10,4,1,0,0,6,1.12995789187721,"Mid"
58896,10,4,1,1,0,2,1.12995789187721,"Mid"
58896,10,4,1,1,0,2,1.12995789187721,"Mid"
58896,10,4,1,0,1,2,1.12995789187721,"Mid"
58896,10,4,1,0,0,2,1.12995789187721,"Mid"
58896,10,4,1,1,0,5,1.12995789187721,"Mid"
58896,10,4,1,0,1,5,1.12995789187721,"Mid"
58896,10,4,1,0,0,5,1.12995789187721,"Mid"
58896,10,4,1,1,0,2,1.12995789187721,"Mid"
58896,10,4,1,0,1,4,1.12995789187721,"Mid"
58896,10,4,1,0,0,4,1.12995789187721,"Mid"
58896,10,4,1,1,0,6,1.12995789187721,"Mid"
58896,10,4,1,1,0,6,1.12995789187721,"Mid"
58896,10,4,1,0,1,6,1.12995789187721,"Mid"
58896,10,4,1,0,1,6,1.12995789187721,"Mid"
58896,10,4,1,0,1,3,1.12995789187721,"Mid"
58896,10,4,1,0,1,3,1.12995789187721,"Mid"
58896,10,4,1,0,0,3,1.12995789187721,"Mid"
58896,10,4,1,1,0,6,1.12995789187721,"Mid"
58896,10,4,1,0,1,6,1.12995789187721,"Mid"
58896,10,4,1,0,0,6,1.12995789187721,"Mid"
58896,10,4,1,0,1,1,1.12995789187721,"Mid"
58896,10,4,1,0,0,1,1.12995789187721,"Mid"
62064,12,4,1,1,0,6,1.07228022686259,"Senior"
62064,12,4,1,1,0,6,1.07228022686259,"Senior"
62064,12,4,1,0,1,6,1.07228022686259,"Senior"
62064,12,4,1,0,0,6,1.07228022686259,"Senior"
62064,12,4,1,1,0,2,1.07228022686259,"Senior"
62064,12,4,1,1,0,2,1.07228022686259,"Senior"
62064,12,4,1,0,1,2,1.07228022686259,"Senior"
62064,12,4,1,0,0,2,1.07228022686259,"Senior"
62064,12,4,1,1,0,5,1.07228022686259,"Senior"
62064,12,4,1,0,1,5,1.07228022686259,"Senior"
62064,12,4,1,1,0,4,1.07228022686259,"Senior"
62064,12,4,1,1,0,2,1.07228022686259,"Senior"
62064,12,4,1,0,1,4,1.07228022686259,"Senior"
62064,12,4,1,0,0,4,1.07228022686259,"Senior"
62064,12,4,1,1,0,6,1.07228022686259,"Senior"
62064,12,4,1,1,0,6,1.07228022686259,"Senior"
62064,12,4,1,0,1,6,1.07228022686259,"Senior"
62064,12,4,1,0,0,6,1.07228022686259,"Senior"
62064,12,4,1,1,0,3,1.07228022686259,"Senior"
62064,12,4,1,1,0,3,1.07228022686259,"Senior"
62064,12,4,1,0,1,3,1.07228022686259,"Senior"
62064,12,4,1,0,1,6,1.07228022686259,"Senior"
62064,12,4,1,1,0,1,1.07228022686259,"Senior"
62064,12,4,1,0,1,1,1.07228022686259,"Senior"
52728,2,5,1,1,0,6,1.26213776361705,"Entry"
52728,2,5,1,1,0,6,1.26213776361705,"Entry"
52728,2,5,1,0,1,6,1.26213776361705,"Entry"
52728,2,5,1,0,1,6,1.26213776361705,"Entry"
52728,2,5,1,0,0,6,1.26213776361705,"Entry"
52728,2,5,1,1,0,2,1.26213776361705,"Entry"
52728,2,5,1,0,0,2,1.26213776361705,"Entry"
52728,2,5,1,1,0,5,1.26213776361705,"Entry"
52728,2,5,1,1,0,5,1.26213776361705,"Entry"
52728,2,5,1,0,1,5,1.26213776361705,"Entry"
52728,2,5,1,0,1,5,1.26213776361705,"Entry"
52728,2,5,1,0,0,5,1.26213776361705,"Entry"
52728,2,5,1,1,0,4,1.26213776361705,"Entry"
52728,2,5,1,1,0,2,1.26213776361705,"Entry"
52728,2,5,1,0,1,4,1.26213776361705,"Entry"
52728,2,5,1,0,0,4,1.26213776361705,"Entry"
52728,2,5,1,1,0,6,1.26213776361705,"Entry"
52728,2,5,1,0,0,6,1.26213776361705,"Entry"
52728,2,5,1,1,0,3,1.26213776361705,"Entry"
52728,2,5,1,1,0,3,1.26213776361705,"Entry"
52728,2,5,1,0,1,3,1.26213776361705,"Entry"
52728,2,5,1,0,1,3,1.26213776361705,"Entry"
52728,2,5,1,0,0,3,1.26213776361705,"Entry"
52728,2,5,1,0,1,6,1.26213776361705,"Entry"
52728,2,5,1,0,0,6,1.26213776361705,"Entry"
52728,2,5,1,1,0,1,1.26213776361705,"Entry"
52728,2,5,1,0,1,1,1.26213776361705,"Entry"
52728,2,5,1,0,0,1,1.26213776361705,"Entry"
56316,4,5,1,1,0,6,1.18172455430073,"Mid"
56316,4,5,1,0,1,6,1.18172455430073,"Mid"
56316,4,5,1,0,1,6,1.18172455430073,"Mid"
56316,4,5,1,1,0,2,1.18172455430073,"Mid"
56316,4,5,1,1,0,2,1.18172455430073,"Mid"
56316,4,5,1,0,1,2,1.18172455430073,"Mid"
56316,4,5,1,0,0,2,1.18172455430073,"Mid"
56316,4,5,1,1,0,5,1.18172455430073,"Mid"
56316,4,5,1,1,0,5,1.18172455430073,"Mid"
56316,4,5,1,0,1,5,1.18172455430073,"Mid"
56316,4,5,1,0,0,5,1.18172455430073,"Mid"
56316,4,5,1,1,0,2,1.18172455430073,"Mid"
56316,4,5,1,0,1,4,1.18172455430073,"Mid"
56316,4,5,1,0,0,4,1.18172455430073,"Mid"
56316,4,5,1,1,0,6,1.18172455430073,"Mid"
56316,4,5,1,1,0,6,1.18172455430073,"Mid"
56316,4,5,1,0,1,6,1.18172455430073,"Mid"
56316,4,5,1,0,0,6,1.18172455430073,"Mid"
56316,4,5,1,1,0,3,1.18172455430073,"Mid"
56316,4,5,1,0,1,3,1.18172455430073,"Mid"
56316,4,5,1,0,0,3,1.18172455430073,"Mid"
56316,4,5,1,1,0,6,1.18172455430073,"Mid"
56316,4,5,1,0,1,6,1.18172455430073,"Mid"
56316,4,5,1,1,0,1,1.18172455430073,"Mid"
56316,4,5,1,0,1,1,1.18172455430073,"Mid"
56316,4,5,1,0,0,1,1.18172455430073,"Mid"
58728,6,5,1,1,0,6,1.1331903010489,"Mid"
58728,6,5,1,1,0,6,1.1331903010489,"Mid"
58728,6,5,1,0,1,6,1.1331903010489,"Mid"
58728,6,5,1,0,0,6,1.1331903010489,"Mid"
58728,6,5,1,1,0,2,1.1331903010489,"Mid"
58728,6,5,1,1,0,2,1.1331903010489,"Mid"
58728,6,5,1,0,1,2,1.1331903010489,"Mid"
58728,6,5,1,0,0,2,1.1331903010489,"Mid"
58728,6,5,1,1,0,5,1.1331903010489,"Mid"
58728,6,5,1,1,0,5,1.1331903010489,"Mid"
58728,6,5,1,1,0,4,1.1331903010489,"Mid"
58728,6,5,1,1,0,2,1.1331903010489,"Mid"
58728,6,5,1,0,1,4,1.1331903010489,"Mid"
58728,6,5,1,0,1,6,1.1331903010489,"Mid"
58728,6,5,1,0,0,6,1.1331903010489,"Mid"
58728,6,5,1,1,0,3,1.1331903010489,"Mid"
58728,6,5,1,0,1,3,1.1331903010489,"Mid"
58728,6,5,1,0,0,3,1.1331903010489,"Mid"
58728,6,5,1,1,0,6,1.1331903010489,"Mid"
58728,6,5,1,1,0,1,1.1331903010489,"Mid"
58728,6,5,1,0,1,1,1.1331903010489,"Mid"
58728,6,5,1,0,0,1,1.1331903010489,"Mid"
61356,8,5,1,1,0,6,1.08465349762044,"Mid"
61356,8,5,1,1,0,6,1.08465349762044,"Mid"
61356,8,5,1,0,1,6,1.08465349762044,"Mid"
61356,8,5,1,0,1,6,1.08465349762044,"Mid"
61356,8,5,1,0,0,6,1.08465349762044,"Mid"
61356,8,5,1,1,0,2,1.08465349762044,"Mid"
61356,8,5,1,1,0,2,1.08465349762044,"Mid"
61356,8,5,1,1,0,5,1.08465349762044,"Mid"
61356,8,5,1,0,1,5,1.08465349762044,"Mid"
61356,8,5,1,0,1,5,1.08465349762044,"Mid"
61356,8,5,1,1,0,4,1.08465349762044,"Mid"
61356,8,5,1,0,1,4,1.08465349762044,"Mid"
61356,8,5,1,0,0,4,1.08465349762044,"Mid"
61356,8,5,1,0,1,6,1.08465349762044,"Mid"
61356,8,5,1,0,1,6,1.08465349762044,"Mid"
61356,8,5,1,0,0,6,1.08465349762044,"Mid"
61356,8,5,1,1,0,3,1.08465349762044,"Mid"
61356,8,5,1,1,0,3,1.08465349762044,"Mid"
61356,8,5,1,0,0,3,1.08465349762044,"Mid"
61356,8,5,1,0,1,6,1.08465349762044,"Mid"
61356,8,5,1,0,0,6,1.08465349762044,"Mid"
61356,8,5,1,1,0,1,1.08465349762044,"Mid"
61356,8,5,1,0,1,1,1.08465349762044,"Mid"
64776,10,5,1,1,0,6,1.02738668642707,"Mid"
64776,10,5,1,0,1,6,1.02738668642707,"Mid"
64776,10,5,1,0,1,6,1.02738668642707,"Mid"
64776,10,5,1,0,0,6,1.02738668642707,"Mid"
64776,10,5,1,1,0,2,1.02738668642707,"Mid"
64776,10,5,1,0,1,2,1.02738668642707,"Mid"
64776,10,5,1,0,1,2,1.02738668642707,"Mid"
64776,10,5,1,0,0,2,1.02738668642707,"Mid"
64776,10,5,1,1,0,5,1.02738668642707,"Mid"
64776,10,5,1,0,1,5,1.02738668642707,"Mid"
64776,10,5,1,0,0,5,1.02738668642707,"Mid"
64776,10,5,1,1,0,2,1.02738668642707,"Mid"
64776,10,5,1,0,0,4,1.02738668642707,"Mid"
64776,10,5,1,1,0,6,1.02738668642707,"Mid"
64776,10,5,1,1,0,6,1.02738668642707,"Mid"
64776,10,5,1,0,1,6,1.02738668642707,"Mid"
64776,10,5,1,0,0,6,1.02738668642707,"Mid"
64776,10,5,1,1,0,3,1.02738668642707,"Mid"
64776,10,5,1,1,0,3,1.02738668642707,"Mid"
64776,10,5,1,0,1,3,1.02738668642707,"Mid"
64776,10,5,1,0,0,3,1.02738668642707,"Mid"
64776,10,5,1,1,0,6,1.02738668642707,"Mid"
64776,10,5,1,0,0,6,1.02738668642707,"Mid"
64776,10,5,1,1,0,1,1.02738668642707,"Mid"
64776,10,5,1,0,1,1,1.02738668642707,"Mid"
68508,12,5,1,1,0,6,0.971419396274888,"Senior"
68508,12,5,1,1,0,6,0.971419396274888,"Senior"
68508,12,5,1,0,1,6,0.971419396274888,"Senior"
68508,12,5,1,0,1,6,0.971419396274888,"Senior"
68508,12,5,1,0,0,6,0.971419396274888,"Senior"
68508,12,5,1,1,0,2,0.971419396274888,"Senior"
68508,12,5,1,0,0,2,0.971419396274888,"Senior"
68508,12,5,1,1,0,5,0.971419396274888,"Senior"
68508,12,5,1,0,1,5,0.971419396274888,"Senior"
68508,12,5,1,0,0,5,0.971419396274888,"Senior"
68508,12,5,1,0,1,4,0.971419396274888,"Senior"
68508,12,5,1,0,1,4,0.971419396274888,"Senior"
68508,12,5,1,1,0,6,0.971419396274888,"Senior"
68508,12,5,1,0,1,6,0.971419396274888,"Senior"
68508,12,5,1,0,1,6,0.971419396274888,"Senior"
68508,12,5,1,0,0,6,0.971419396274888,"Senior"
68508,12,5,1,1,0,3,0.971419396274888,"Senior"
68508,12,5,1,1,0,3,0.971419396274888,"Senior"
68508,12,5,1,0,1,3,0.971419396274888,"Senior"
68508,12,5,1,0,1,3,0.971419396274888,"Senior"
68508,12,5,1,0,0,3,0.971419396274888,"Senior"
68508,12,5,1,0,1,6,0.971419396274888,"Senior"
68508,12,5,1,1,0,1,0.971419396274888,"Senior"
68508,12,5,1,0,1,1,0.971419396274888,"Senior"
72240,14,5,1,1,0,6,0.921234772978959,"Senior"
72240,14,5,1,0,1,6,0.921234772978959,"Senior"
72240,14,5,1,0,0,6,0.921234772978959,"Senior"
72240,14,5,1,0,1,2,0.921234772978959,"Senior"
72240,14,5,1,0,0,2,0.921234772978959,"Senior"
72240,14,5,1,1,0,5,0.921234772978959,"Senior"
72240,14,5,1,1,0,5,0.921234772978959,"Senior"
72240,14,5,1,0,1,5,0.921234772978959,"Senior"
72240,14,5,1,0,1,5,0.921234772978959,"Senior"
72240,14,5,1,1,0,4,0.921234772978959,"Senior"
72240,14,5,1,1,0,2,0.921234772978959,"Senior"
72240,14,5,1,0,1,4,0.921234772978959,"Senior"
72240,14,5,1,0,0,4,0.921234772978959,"Senior"
72240,14,5,1,1,0,6,0.921234772978959,"Senior"
72240,14,5,1,1,0,6,0.921234772978959,"Senior"
72240,14,5,1,0,1,6,0.921234772978959,"Senior"
72240,14,5,1,0,1,6,0.921234772978959,"Senior"
72240,14,5,1,0,0,6,0.921234772978959,"Senior"
72240,14,5,1,1,0,3,0.921234772978959,"Senior"
72240,14,5,1,1,0,3,0.921234772978959,"Senior"
72240,14,5,1,0,1,3,0.921234772978959,"Senior"
72240,14,5,1,0,0,3,0.921234772978959,"Senior"
72240,14,5,1,1,0,6,0.921234772978959,"Senior"
72240,14,5,1,0,1,6,0.921234772978959,"Senior"
72240,14,5,1,0,0,6,0.921234772978959,"Senior"
72240,14,5,1,1,0,1,0.921234772978959,"Senior"
72240,14,5,1,0,0,1,0.921234772978959,"Senior"
75972,16,5,1,1,0,6,0.875980624440583,"Senior"
75972,16,5,1,0,1,6,0.875980624440583,"Senior"
75972,16,5,1,0,0,6,0.875980624440583,"Senior"
75972,16,5,1,0,0,6,0.875980624440583,"Senior"
75972,16,5,1,1,0,2,0.875980624440583,"Senior"
75972,16,5,1,1,0,2,0.875980624440583,"Senior"
75972,16,5,1,0,1,2,0.875980624440583,"Senior"
75972,16,5,1,0,0,2,0.875980624440583,"Senior"
75972,16,5,1,1,0,5,0.875980624440583,"Senior"
75972,16,5,1,0,1,5,0.875980624440583,"Senior"
75972,16,5,1,0,1,5,0.875980624440583,"Senior"
75972,16,5,1,1,0,4,0.875980624440583,"Senior"
75972,16,5,1,0,1,4,0.875980624440583,"Senior"
75972,16,5,1,0,1,4,0.875980624440583,"Senior"
75972,16,5,1,0,0,4,0.875980624440583,"Senior"
75972,16,5,1,1,0,6,0.875980624440583,"Senior"
75972,16,5,1,0,1,6,0.875980624440583,"Senior"
75972,16,5,1,0,0,6,0.875980624440583,"Senior"
75972,16,5,1,1,0,3,0.875980624440583,"Senior"
75972,16,5,1,0,1,3,0.875980624440583,"Senior"
75972,16,5,1,0,0,3,0.875980624440583,"Senior"
75972,16,5,1,0,1,6,0.875980624440583,"Senior"
75972,16,5,1,0,0,6,0.875980624440583,"Senior"
75972,16,5,1,1,0,1,0.875980624440583,"Senior"
75972,16,5,1,0,0,1,0.875980624440583,"Senior"
60288,2,5,1,1,0,6,1.10386809978769,"Entry"
60288,2,5,1,0,1,6,1.10386809978769,"Entry"
60288,2,5,1,0,0,6,1.10386809978769,"Entry"
60288,2,5,1,1,0,2,1.10386809978769,"Entry"
60288,2,5,1,0,1,2,1.10386809978769,"Entry"
60288,2,5,1,1,0,5,1.10386809978769,"Entry"
60288,2,5,1,1,0,5,1.10386809978769,"Entry"
60288,2,5,1,0,1,5,1.10386809978769,"Entry"
60288,2,5,1,0,0,5,1.10386809978769,"Entry"
60288,2,5,1,1,0,4,1.10386809978769,"Entry"
60288,2,5,1,0,1,4,1.10386809978769,"Entry"
60288,2,5,1,0,0,4,1.10386809978769,"Entry"
60288,2,5,1,1,0,6,1.10386809978769,"Entry"
